account,d1,d2,d3,d4,d5,d6,d7,d8,d9
844761,46,31,18,16,13,11,9,8,8
721273,48,30,20,14,12,11,9,9,7
912575,51,28,19,16,14,10,9,7,6
243201,49,28,18,17,12,12,9,8,7
78738,50,28,19,16,12,10,9,9,7
950609,48,28,19,15,12,11,10,9,8
58036,45,30,19,16,13,10,10,9,8
70974,50,29,19,15,13,11,9,8,6
26174,51,29,21,15,12,9,9,7,7
17484,44,29,21,16,13,11,10,8,8
54669,48,28,19,17,14,10,8,8,8
80821,47,30,20,17,12,10,8,9,7
56624,50,27,20,14,13,11,9,8,8
162679,46,28,20,15,14,12,10,8,7
201127,49,30,20,15,12,10,8,9,7
74470,50,26,18,17,13,12,9,8,7
76064,49,27,19,16,12,11,10,9,7
77561,46,29,19,17,13,10,10,9,7
552978,48,29,21,15,13,10,9,8,7
188142,45,29,21,15,13,11,10,8,8
512993,48,29,20,16,12,10,9,9,7
70342,52,26,18,16,12,11,9,8,8
515648,46,30,19,15,13,11,10,8,8
361848,47,28,21,15,13,10,10,8,8
692990,44,27,21,17,14,12,9,8,8
501460,48,26,22,15,14,10,10,8,7
447024,47,27,19,16,13,10,10,10,8
343279,51,29,18,14,12,11,10,8,7
21278,47,26,22,17,13,10,10,8,7
22651,45,27,21,17,14,11,9,8,8
763529,48,30,19,15,12,12,9,8,7
500088,50,26,18,15,13,12,10,8,8
17007,50,26,20,16,12,10,10,9,7
305435,48,30,19,15,12,11,9,9,7
83445,47,29,21,16,12,11,8,8,8
82214,44,30,20,17,13,10,10,8,8
65695,49,30,19,14,11,10,10,9,8
30154,51,27,19,16,12,10,8,9,8
166179,46,30,20,16,13,10,10,8,7
927893,46,27,20,17,14,10,10,8,8
33388,48,28,21,15,13,10,9,8,8
15703,45,30,22,15,12,11,10,7,8
634456,51,26,20,14,12,11,9,9,8
111609,50,27,19,16,12,11,9,9,7
451944,47,30,21,15,12,11,9,8,7
889942,50,26,21,15,13,11,9,8,7
3276,49,29,20,14,12,11,10,8,7
520436,51,28,18,16,12,11,9,8,7
28170,51,28,20,16,12,10,8,8,7
251874,45,28,21,16,14,10,9,9,8
665934,49,30,19,16,11,10,9,8,8
336358,50,26,20,16,13,10,9,8,8
953346,50,28,19,16,12,10,10,8,7
287925,51,28,18,15,12,10,9,9,8
84724,46,30,20,15,13,11,9,9,7
997282,49,29,19,14,13,11,10,8,7
86081,49,28,20,16,12,11,9,8,7
19077,45,31,19,15,14,12,9,8,7
736734,45,27,22,16,12,12,10,8,8
689798,49,28,22,14,13,10,10,7,7
60737,50,29,19,15,12,10,10,8,7
691643,50,26,21,14,13,11,9,9,7
30615,51,29,19,14,12,10,10,7,8
337749,51,26,19,16,13,10,10,8,7
57058,48,30,18,16,12,12,8,9,7
85525,51,26,21,16,12,10,8,9,7
94340,51,28,20,14,12,12,8,8,7
95304,48,28,21,14,14,10,10,8,7
90691,46,30,21,15,14,10,9,7,8
60142,50,28,21,15,12,10,9,8,7
944723,52,26,21,14,13,11,8,8,7
457235,46,27,22,17,13,10,9,9,7
851476,45,30,21,15,13,10,10,9,7
419461,51,27,18,16,13,10,9,9,7
868970,48,28,18,17,13,11,10,8,7
607681,47,28,21,17,12,10,9,9,7
545635,47,30,20,17,12,10,9,8,7
9793,50,30,20,15,12,10,9,7,7
11778,48,28,18,16,12,12,10,9,7
18066,47,29,21,16,13,10,9,8,7
86704,50,27,21,14,13,12,8,8,7
594310,49,30,19,15,13,11,9,8,6
282768,50,27,19,15,13,11,10,7,8
64928,51,30,20,15,11,10,9,7,7
77275,47,30,19,16,12,11,10,8,7
90046,49,30,21,15,12,9,9,8,7
141980,48,26,20,17,12,11,10,9,7
366885,52,27,18,15,13,10,9,8,8
969329,45,26,21,16,13,11,11,9,8
431346,48,27,22,15,12,11,9,8,8
85534,48,29,21,16,11,11,9,7,8
761729,47,29,21,14,14,11,8,8,8
21292,45,30,20,16,13,12,9,8,7
14782,46,31,20,14,14,11,9,8,7
475353,45,31,20,15,14,10,10,8,7
6196,53,28,18,14,12,10,9,9,7
207704,48,29,20,15,13,9,10,8,8
197311,46,31,20,16,12,11,8,8,8
68572,46,31,19,15,14,11,10,7,7
25122,49,29,20,16,12,10,9,8,7
19332,46,29,21,14,13,10,10,9,8
62868,47,29,20,15,13,12,9,7,8
6455,49,30,19,14,12,11,10,8,7
429995,46,30,18,17,12,11,10,8,8
978628,49,29,19,14,13,10,10,8,8
408959,50,31,18,14,12,10,8,9,8
9550,47,29,20,16,13,11,9,7,8
892481,46,26,22,17,13,11,10,7,8
27649,46,27,22,17,12,11,9,8,8
34022,49,27,22,15,13,10,9,8,7
13454,45,31,21,17,12,10,9,8,7
5886,47,28,22,15,13,10,10,8,7
81847,45,30,22,16,12,11,9,8,7
26767,50,30,20,15,12,11,8,7,7
662598,50,30,20,15,11,11,9,8,6
903426,52,28,20,14,12,10,9,8,7
17526,47,29,21,16,13,10,9,8,7
311153,50,29,17,15,13,11,10,8,7
49890,48,30,22,14,11,11,9,8,7
194006,47,26,21,16,13,11,10,8,8
989776,48,30,19,17,12,10,9,8,7
711328,51,26,21,17,12,10,9,7,7
43224,51,28,18,14,13,11,10,8,7
97007,48,27,20,14,14,12,10,8,7
86816,46,27,22,16,13,11,10,8,7
33597,48,29,19,17,12,10,10,7,8
902098,47,30,19,16,12,11,10,8,7
303613,50,29,20,15,12,10,9,8,7
878288,51,30,19,14,13,10,8,8,7
464237,51,25,21,15,12,10,10,8,8
112707,47,28,21,16,12,10,10,8,8
200008,49,27,21,14,13,10,10,8,8
13689,48,29,20,15,13,10,9,9,7
917959,47,27,21,15,13,11,10,8,8
95838,49,27,19,15,13,11,10,8,8
83825,47,28,21,16,12,11,10,8,7
813871,51,28,19,15,12,10,10,8,7
216256,46,28,20,15,13,11,10,9,8
53726,50,28,19,16,13,10,9,7,8
175294,45,27,21,16,14,11,9,9,8
376887,46,29,20,16,12,11,10,8,8
22988,45,30,19,16,13,10,10,9,8
57831,46,31,20,16,12,10,10,8,7
21032,44,31,21,15,12,12,9,8,8
27142,48,31,19,16,12,10,9,8,7
569081,45,27,21,16,13,12,10,8,8
37708,50,26,21,14,13,10,10,9,7
37013,50,27,21,15,13,11,8,7,8
378327,48,30,19,15,12,11,9,9,7
591396,47,29,22,16,12,10,10,7,7
769169,48,27,22,15,12,11,9,8,8
70088,48,29,19,17,12,11,9,7,8
463197,50,26,21,16,13,10,9,8,7
683448,48,27,19,16,13,11,10,9,7
430358,46,29,21,16,14,10,9,8,7
27307,49,29,19,17,12,9,9,9,7
54424,52,26,20,14,13,11,10,8,6
69640,46,28,20,17,12,12,10,8,7
24886,52,29,18,15,12,10,9,8,7
939105,46,29,19,15,13,12,10,9,7
652900,51,26,19,14,13,12,10,8,7
775189,50,28,20,15,12,10,10,8,7
632576,45,29,21,15,13,12,10,8,7
13719,48,28,18,17,13,11,10,8,7
538718,50,26,20,16,12,11,8,9,8
3176,46,28,20,16,14,11,10,8,7
50176,44,30,21,17,12,11,8,9,8
3370,48,26,21,15,14,10,10,8,8
612853,50,29,19,15,12,10,10,7,8
488363,48,30,19,16,12,10,10,8,7
329895,50,29,19,15,13,11,9,7,7
810622,51,28,20,15,12,11,9,7,7
809716,49,26,20,14,13,11,10,9,8
628152,47,29,21,14,13,11,10,8,7
712204,50,28,18,17,13,11,10,7,6
53950,46,29,22,14,13,10,10,8,8
802408,49,27,21,15,13,10,9,9,7
50551,44,29,20,15,13,12,10,9,8
36770,47,30,20,14,12,11,10,9,7
536450,53,26,19,15,12,10,9,9,7
50135,50,29,20,14,12,10,10,8,7
55617,51,28,18,15,12,10,9,9,8
77436,48,29,21,14,13,11,9,8,7
156589,47,27,22,15,13,12,9,8,7
86477,45,31,21,15,12,11,9,9,7
67505,46,29,21,16,12,11,9,9,7
225154,49,30,19,15,13,10,9,8,7
184824,51,26,20,14,13,11,9,9,7
255951,49,26,20,17,13,11,9,8,7
84101,51,26,20,16,12,11,8,9,7
556483,50,29,21,14,12,10,9,8,7
273530,45,30,20,15,14,10,10,8,8
991983,50,28,21,15,12,11,8,7,8
69683,50,27,18,15,13,11,10,8,8
70101,52,25,21,15,12,11,9,7,8
78165,46,30,22,14,13,10,10,8,7
605813,50,27,21,16,12,10,10,7,7
871674,47,28,19,15,14,12,9,8,8
119828,46,27,20,16,14,10,10,9,8
32357,46,28,21,17,14,10,9,8,7
28866,46,29,21,15,12,12,9,8,8
179869,48,26,22,15,11,12,10,8,8
9774,50,29,19,15,12,10,10,8,7
667860,47,26,21,16,14,10,10,9,7
1149,48,28,20,15,13,10,10,9,7
170372,47,28,20,15,14,11,10,8,7
28208,47,29,20,15,14,11,9,8,7
47300,46,30,21,16,13,10,8,8,8
42027,52,27,20,14,13,10,9,8,7
206800,50,28,20,15,12,10,9,9,7
410509,45,30,20,16,12,12,9,8,8
600307,46,28,21,16,13,11,10,8,7
19614,49,30,21,16,11,11,8,7,7
593647,49,29,19,15,13,11,9,8,7
49500,48,27,22,16,12,10,9,9,7
66182,45,30,22,14,14,10,10,8,7
258431,49,29,21,17,12,9,9,7,7
191326,49,29,19,16,12,10,9,8,8
32218,52,26,20,15,12,11,9,7,8
808908,48,28,21,16,11,11,9,9,7
539898,47,26,21,17,13,11,9,8,8
211187,52,28,18,14,13,10,9,9,7
321834,51,27,19,15,13,11,9,7,8
99249,50,27,19,14,14,11,9,8,8
849745,51,26,20,15,12,12,9,8,7
685574,49,26,19,16,12,11,10,9,8
503146,48,30,19,16,11,11,8,9,8
991035,47,30,20,14,13,10,10,9,7
66668,48,27,18,16,13,11,10,9,8
48317,45,27,22,15,14,11,10,9,7
16455,48,30,21,14,12,11,9,8,7
3337,48,27,21,16,12,11,9,9,7
67443,48,27,20,15,12,12,10,9,7
30031,48,29,18,17,12,11,9,8,8
529401,52,28,18,16,12,10,8,9,7
598279,46,31,21,14,12,11,10,8,7
50602,47,29,19,15,13,11,10,8,8
933802,52,26,19,16,12,10,10,8,7
36254,45,27,21,17,14,11,9,8,8
70142,46,30,19,16,13,12,9,8,7
680078,48,29,19,14,14,12,9,8,7
59092,47,28,19,16,13,11,9,9,8
16349,52,26,19,16,12,12,9,7,7
26566,46,30,20,15,12,10,10,9,8
405566,48,30,18,16,12,11,10,8,7
62027,51,28,18,15,12,11,9,8,8
27346,45,29,20,16,12,11,10,9,8
59056,48,29,20,16,12,11,9,8,7
772557,45,31,20,15,12,12,9,9,7
856477,49,27,20,16,14,10,9,7,8
209347,50,30,19,15,12,11,8,8,7
644239,48,28,20,16,13,11,10,8,6
83313,48,29,21,14,13,10,9,8,8
20105,52,29,18,15,12,11,9,7,7
88647,51,28,21,14,11,10,9,8,8
44178,46,30,20,16,12,11,10,8,7
32154,48,27,21,15,13,11,10,8,7
999287,46,28,19,17,13,11,10,8,8
68123,48,29,21,15,12,11,9,8,7
12447,46,31,19,17,12,10,10,8,7
212045,51,29,19,16,12,9,8,8,8
461881,46,30,19,16,13,11,10,8,7
618867,52,26,19,15,13,11,9,8,7
94212,49,28,19,16,12,11,10,8,7
69162,50,25,21,14,12,12,10,8,8
35612,45,30,21,15,12,11,9,9,8
841821,49,27,20,16,12,11,9,9,7
184450,48,28,19,16,13,10,9,9,8
5282,47,27,21,17,12,11,9,9,7
72304,45,30,21,15,12,12,9,9,7
97646,46,31,22,14,13,10,9,7,8
82177,45,29,22,14,13,12,9,9,7
52804,48,28,20,15,13,11,9,9,7
359870,49,28,21,15,13,10,8,8,8
31497,46,30,20,16,13,10,10,8,7
889548,45,28,21,16,13,10,10,9,8
5335,46,31,19,16,12,11,10,8,7
840353,50,26,20,16,13,10,9,9,7
18491,51,28,20,14,12,11,10,7,7
83502,51,27,20,16,11,11,9,8,7
491216,46,30,21,14,12,11,10,8,8
447289,45,26,21,17,13,11,10,9,8
675304,50,27,20,14,14,11,9,7,8
29221,49,28,18,15,13,11,9,9,8
59043,51,27,18,15,13,12,9,8,7
52650,44,29,21,16,14,11,10,8,7
287832,50,29,19,15,12,10,9,8,8
468540,49,28,21,15,13,10,9,8,7
92198,48,28,20,15,12,11,10,8,8
30664,49,31,18,16,11,11,9,8,7
988354,50,29,20,15,12,10,9,8,7
728961,46,29,20,17,12,12,9,8,7
246511,47,28,19,17,14,11,8,9,7
3653,49,27,18,16,13,11,10,8,8
530144,51,26,20,16,12,11,9,8,7
79866,47,31,18,16,12,11,9,9,7
423292,46,30,22,15,11,11,9,9,7
132636,51,30,18,15,12,11,8,8,7
318194,51,26,19,15,13,11,10,8,7
34617,49,30,19,16,11,11,9,8,7
125933,51,27,18,16,12,12,9,8,7
400581,48,29,20,16,12,10,9,8,8
16362,48,29,18,16,13,11,9,8,8
20982,46,27,21,17,14,10,9,9,7
964310,50,29,19,16,11,10,10,8,7
891761,45,30,18,17,13,11,10,8,8
54621,51,27,20,16,13,10,8,8,7
366022,46,28,20,17,14,10,9,8,8
42481,48,26,21,16,12,11,10,9,7
32306,49,26,21,16,13,11,10,8,6
801470,49,30,18,16,13,11,8,8,7
64381,50,27,21,16,11,10,9,9,7
40835,49,28,21,14,13,10,10,8,7
72367,47,29,20,15,13,10,9,9,8
839833,48,29,21,14,13,11,9,8,7
201101,51,25,22,16,13,10,9,7,7
65089,47,30,20,17,12,10,9,8,7
1650,44,29,22,16,14,10,9,9,7
254779,47,29,20,16,13,10,9,9,7
29589,47,26,21,17,13,10,10,9,7
303751,48,26,21,15,13,10,10,9,8
96228,47,30,18,16,11,12,10,8,8
666430,46,28,20,17,13,10,10,9,7
43234,49,27,18,16,13,11,9,9,8
91047,50,29,19,14,13,11,8,8,8
995878,47,29,20,14,12,12,10,9,7
848800,50,29,19,15,12,11,9,8,7
113836,49,28,19,16,13,11,9,8,7
79014,48,28,20,17,12,11,9,8,7
901857,49,27,20,17,12,11,9,7,8
990412,45,28,22,17,12,11,9,9,7
36984,48,29,19,15,13,11,10,8,7
364936,50,27,18,15,13,11,9,9,8
40609,48,26,21,14,13,12,10,9,7
431962,51,26,19,15,14,11,9,7,8
63694,44,28,22,16,12,12,9,9,8
339176,46,28,20,15,14,11,10,9,7
515910,49,27,21,14,14,11,9,8,7
20578,52,26,19,14,13,11,10,8,7
811386,45,30,21,15,12,11,10,9,7
476761,49,27,21,16,12,10,10,7,8
82851,50,28,20,16,12,10,8,9,7
30059,49,28,20,15,13,11,10,8,6
58396,45,29,21,16,12,11,10,8,8
252322,51,26,19,15,12,11,10,8,8
25734,47,28,19,16,13,12,9,8,8
71417,48,30,19,15,12,12,9,8,7
703122,51,30,19,14,12,10,9,8,7
29080,49,30,19,14,13,10,9,9,7
471456,48,30,19,16,11,11,9,9,7
196187,50,30,20,14,12,10,8,9,7
922360,49,28,22,16,12,10,9,8,6
798459,49,27,20,16,11,12,10,8,7
877093,45,27,21,17,13,12,9,8,8
68119,48,29,21,14,13,10,9,8,8
466641,50,27,20,15,12,10,10,9,7
299114,50,25,21,16,11,11,10,8,8
688930,47,28,20,15,14,11,9,8,8
444281,45,31,19,16,14,10,10,8,7
5428,50,29,20,16,12,10,8,8,7
48222,50,26,20,16,13,11,9,8,7
560992,49,29,20,15,12,11,10,7,7
411201,47,31,20,14,12,11,10,8,7
49614,47,27,21,15,14,12,9,8,7
596218,50,29,19,16,13,9,8,9,7
561448,48,28,20,15,14,11,9,8,7
590273,49,27,22,15,12,10,9,9,7
4783,52,29,19,14,12,11,9,7,7
97238,46,28,21,17,13,10,9,9,7
496542,47,27,22,17,12,12,9,7,7
15509,49,26,22,15,14,11,8,8,7
906568,51,28,19,15,12,11,8,9,7
31049,48,28,20,16,13,10,10,8,7
353663,49,28,20,14,13,10,9,9,8
363705,48,30,20,16,12,10,9,8,7
549369,48,27,19,17,13,11,9,8,8
986593,48,26,20,17,13,11,9,9,7
249224,50,28,21,16,12,10,9,7,7
52116,48,30,19,16,12,10,9,8,8
70947,50,26,19,16,12,12,10,8,7
239417,46,30,21,16,12,11,9,8,7
190483,46,30,20,15,13,11,10,8,7
853821,50,27,22,15,12,10,9,8,7
125380,49,28,20,15,13,11,10,7,7
14642,48,27,19,17,12,12,9,9,7
210751,46,29,22,15,13,11,9,8,7
913495,51,27,20,16,12,10,9,8,7
41310,52,28,18,15,12,10,10,8,7
104055,48,29,20,15,14,10,9,8,7
33058,46,27,21,17,12,11,10,8,8
36582,48,28,21,16,12,10,9,9,7
63303,50,29,19,17,12,10,9,8,6
611193,49,27,20,16,13,11,9,8,7
333807,46,28,22,15,12,11,10,8,8
427751,48,26,21,15,12,11,10,9,8
65007,47,27,20,15,14,10,10,9,8
28007,46,28,21,16,14,10,9,8,8
582089,47,28,20,16,12,11,10,8,8
564332,51,25,19,16,12,11,10,9,7
1847,48,29,20,15,14,10,9,8,7
76056,47,28,19,17,13,11,8,9,8
497060,51,27,20,15,11,12,8,9,7
290380,49,30,20,14,13,10,8,9,7
34748,48,26,20,16,13,12,9,8,8
363996,47,27,20,16,13,11,10,8,8
17154,45,28,20,16,14,11,9,9,8
758383,50,27,21,15,12,11,8,8,8
28014,50,28,19,15,13,10,9,8,8
601225,49,30,20,16,11,11,8,7,8
207622,51,26,21,16,12,10,9,8,7
95233,51,29,19,14,11,11,9,8,8
287902,45,31,20,16,13,10,9,8,8
77620,46,30,20,14,14,12,9,8,7
57836,50,29,21,14,12,10,9,7,8
262001,45,30,19,16,12,12,10,9,7
227179,46,29,20,15,13,10,10,9,8
807389,46,27,22,16,13,12,9,8,7
128593,50,27,19,16,13,11,9,8,7
96757,49,27,21,15,13,10,9,8,8
951599,49,29,18,15,13,10,10,8,8
57071,46,30,21,17,12,10,9,8,7
553885,52,26,18,14,14,11,10,7,8
71065,50,29,20,14,13,11,8,8,7
35071,51,29,20,15,11,11,8,8,7
70005,47,30,20,15,13,10,9,8,8
4953,49,27,20,15,13,10,9,9,8
58542,45,27,21,17,14,12,9,8,7
188608,45,28,21,16,13,11,10,9,7
725139,50,30,19,16,12,10,8,8,7
542721,52,26,20,15,12,10,9,8,8
82965,51,27,18,16,13,10,9,8,8
29854,48,26,19,17,13,12,10,8,7
833184,52,30,18,14,12,11,9,7,7
46468,44,31,19,16,13,10,10,9,8
783882,45,28,21,17,12,11,10,8,8
445903,50,26,19,17,12,11,9,8,8
326610,51,26,20,15,12,10,10,9,7
50155,51,25,21,14,13,11,10,8,7
186573,50,26,20,16,11,11,10,8,8
93308,45,29,19,17,13,11,9,9,8
83990,46,31,21,15,12,10,9,9,7
481822,49,28,21,15,12,10,9,9,7
99852,48,27,19,16,12,12,10,8,8
13020,46,30,20,15,12,12,9,9,7
61579,47,27,21,17,12,12,9,8,7
25818,51,27,19,15,12,11,9,8,8
420801,48,29,21,14,12,11,10,8,7
773024,47,28,20,16,13,10,10,8,8
417701,49,30,19,16,11,11,9,8,7
855846,46,30,21,15,13,10,9,9,7
42934,50,30,18,14,12,11,9,9,7
61208,47,26,22,15,13,12,9,9,7
943534,50,29,20,17,12,10,9,7,6
886597,44,31,21,15,12,11,10,9,7
96022,50,28,19,15,12,10,10,8,8
151128,47,27,22,16,12,10,10,8,8
418473,50,28,19,16,12,10,10,8,7
16605,51,26,19,16,13,10,10,9,6
39064,48,30,19,15,13,11,10,7,7
557786,45,30,20,14,14,11,10,9,7
17475,49,29,20,15,12,10,9,8,8
621686,49,28,20,14,13,11,10,8,7
71440,50,29,18,16,12,10,10,7,8
915938,45,30,19,16,14,12,9,8,7
10410,52,26,19,15,13,11,9,8,7
22236,50,30,19,14,13,10,8,9,7
196419,47,27,20,17,12,10,10,9,8
103530,44,30,21,15,14,10,10,8,8
35243,48,30,18,15,12,11,10,8,8
117468,47,30,20,15,12,12,8,8,8
841687,45,29,21,15,13,11,10,8,8
600608,47,26,22,15,12,11,10,9,8
35646,48,30,21,14,13,10,9,8,7
254999,48,28,20,15,13,10,9,9,8
560823,47,31,19,15,13,10,10,8,7
379207,47,27,21,16,12,11,10,8,8
211731,50,29,18,15,12,11,9,9,7
139668,50,28,19,14,13,12,9,8,7
65726,49,28,20,15,13,11,9,7,8
85989,46,29,20,15,12,12,9,9,8
85942,48,26,22,16,14,10,9,8,7
91531,48,27,20,16,13,11,10,8,7
856799,48,30,18,15,14,10,10,8,7
145561,48,30,20,16,12,10,9,8,7
975163,52,26,19,15,12,11,9,9,7
691474,51,26,21,15,13,10,10,7,7
16202,48,29,19,15,13,11,10,8,7
586073,47,29,21,16,12,10,9,8,8
970849,45,30,19,17,12,11,10,8,8
483442,46,29,19,17,13,10,10,9,7
6661,46,29,19,15,14,10,10,9,8
92545,52,27,18,15,13,11,9,7,8
449601,46,29,21,15,11,12,10,8,8
95677,49,30,19,15,12,11,10,7,7
989706,50,29,20,15,13,9,9,8,7
208896,49,27,21,16,12,10,9,9,7
70711,46,26,21,16,13,11,10,9,8
391839,49,28,20,16,12,10,9,8,8
728503,48,30,20,15,13,10,10,7,7
93271,44,31,19,17,13,11,10,8,7
657535,43,31,22,15,13,11,9,9,7
15036,51,29,18,14,13,11,9,8,7
205146,50,28,20,14,13,11,9,8,7
433188,49,27,19,15,13,10,10,9,8
599494,51,26,18,16,13,11,9,8,8
234824,45,29,21,16,13,10,10,8,8
179975,47,29,20,15,13,10,9,9,8
95520,49,29,19,14,14,10,10,8,7
625162,47,28,19,15,14,11,10,8,8
380324,51,29,18,15,13,10,9,8,7
178428,44,31,19,15,14,10,10,9,8
412116,45,29,22,16,13,10,9,9,7
87724,49,30,18,15,12,10,10,9,7
351464,47,30,19,15,12,11,9,9,8
73108,44,29,20,16,14,12,9,9,7
266767,48,28,19,16,12,11,9,9,8
83899,50,29,18,16,11,11,10,9,6
109011,46,30,20,16,13,10,9,8,8
968154,51,27,19,15,12,11,10,8,7
133531,52,25,20,16,13,10,9,8,7
621272,44,30,19,16,13,12,10,8,8
57710,45,31,20,17,12,11,9,8,7
530065,45,28,21,16,13,11,10,8,8
63812,46,29,20,15,13,12,9,8,8
87050,46,30,20,16,13,11,9,8,7
946813,50,27,21,15,12,11,8,9,7
917416,51,28,19,15,11,10,10,9,7
320425,49,26,21,16,13,10,9,8,8
986350,49,29,20,15,12,11,9,8,7
769150,46,28,21,17,12,12,9,8,7
40678,51,26,18,16,12,11,10,9,7
57478,47,28,21,16,12,11,10,8,7
76264,49,29,19,14,12,11,10,8,8
17494,49,29,18,16,13,11,9,8,7
732672,49,26,20,15,14,10,10,8,8
71066,47,26,21,15,12,12,10,9,8
862887,45,30,20,15,14,10,9,9,8
33105,46,30,20,15,12,12,10,8,7
21203,46,29,20,17,11,10,10,9,8
93298,50,25,19,16,14,11,9,9,7
89259,48,27,19,17,14,11,9,8,7
233256,49,29,21,14,13,10,8,8,8
34008,47,28,22,17,13,10,9,7,7
62014,48,28,19,16,13,11,9,8,8
63537,51,27,20,15,12,10,9,9,7
350158,47,26,22,17,13,10,10,8,7
266465,49,26,22,15,13,10,10,8,7
484705,47,28,20,16,13,11,10,8,7
157711,51,26,22,15,12,10,9,8,7
55665,47,27,20,16,14,12,9,8,7
616097,46,30,20,14,13,11,9,9,8
57259,52,27,18,15,14,10,8,8,8
69298,49,29,19,16,11,11,9,8,8
404572,48,29,18,16,12,11,9,9,8
296508,46,30,22,15,12,10,9,9,7
17453,45,29,20,17,13,11,9,9,7
278937,50,29,18,16,13,10,9,8,7
12369,46,30,20,15,12,11,10,8,8
484487,48,29,20,14,13,10,9,9,8
962431,47,31,21,15,12,10,9,8,7
60662,48,28,20,16,12,11,9,8,8
925876,49,27,20,16,12,12,8,8,8
653216,50,29,18,14,13,11,9,8,8
38098,48,29,21,16,11,11,8,9,7
872600,48,25,21,16,13,12,9,8,8
14376,50,29,18,16,12,11,9,8,7
758972,48,27,21,16,13,11,9,8,7
35060,48,29,21,15,12,11,9,8,7
29304,53,25,19,16,12,10,9,8,8
18338,47,28,21,16,13,10,9,8,8
830839,51,27,21,15,12,10,9,8,7
29270,51,28,18,14,13,11,10,8,7
248388,48,29,21,16,12,10,8,8,8
4272,52,27,21,14,12,11,8,7,8
47073,47,29,20,15,13,11,10,8,7
15157,48,29,20,14,14,11,10,7,7
95939,50,26,20,15,13,10,10,8,8
75078,50,27,18,17,13,10,8,9,8
88744,46,30,20,15,13,11,9,8,8
327886,45,30,20,16,13,10,10,8,8
95037,46,30,20,14,13,11,10,9,7
51867,48,26,21,16,12,11,10,8,8
37795,47,30,19,14,14,11,9,9,7
240318,51,28,18,14,13,11,9,8,8
808598,48,27,20,16,14,11,9,8,7
849630,48,27,22,15,13,10,9,8,8
11466,48,30,19,15,13,10,9,8,8
1845,48,29,19,15,13,11,9,9,7
490468,47,27,19,16,14,11,9,9,8
321139,48,27,21,16,13,11,9,8,7
402186,49,27,19,15,13,11,10,8,8
988777,48,27,20,15,14,11,9,8,8
817096,51,27,20,16,12,10,9,8,7
519688,52,26,19,16,12,10,9,9,7
171281,49,30,20,15,12,10,9,8,7
398701,50,27,21,15,13,10,9,8,7
812268,51,27,19,16,11,10,10,9,7
86702,48,29,19,15,12,12,9,8,8
218996,50,26,19,17,13,12,9,7,7
546415,45,30,20,16,14,10,10,8,7
941059,48,27,20,16,13,11,9,8,8
791131,45,30,20,15,12,12,10,9,7
889826,45,28,22,14,14,11,10,9,7
73217,51,29,19,15,11,10,10,8,7
68631,51,27,21,14,13,10,9,8,7
14020,52,25,19,14,14,11,10,8,7
12393,47,28,22,16,12,10,9,9,7
26703,47,29,20,15,12,10,10,9,8
722672,47,27,18,16,14,12,10,9,7
69510,47,27,21,15,14,10,9,9,8
252284,48,28,21,15,12,11,10,8,7
821910,47,26,19,16,13,12,10,9,8
480574,45,30,22,15,13,12,9,7,7
577484,49,28,20,15,12,11,9,9,7
42904,46,28,22,15,13,11,10,8,7
395726,47,30,21,16,12,10,9,7,8
244604,47,29,19,17,13,10,9,9,7
809134,51,27,19,16,12,10,9,9,7
198646,50,29,20,14,13,10,9,7,8
31361,45,28,21,15,13,12,10,9,7
73862,47,29,19,17,13,10,9,8,8
875943,47,29,20,14,14,11,9,8,8
615847,48,30,20,14,12,12,9,8,7
166082,50,28,19,15,13,11,8,8,8
38407,52,27,19,15,12,11,8,9,7
542880,50,29,21,16,12,10,8,8,6
830484,50,29,20,14,13,11,9,7,7
28569,48,28,19,17,13,10,10,8,7
97195,51,27,22,14,12,10,9,8,7
691891,48,31,18,16,14,10,8,8,7
696362,47,27,20,17,14,10,10,8,7
125877,50,27,20,16,12,11,9,8,7
26975,51,26,21,15,14,10,8,8,7
903020,51,26,21,15,13,11,9,7,7
109904,47,28,21,16,12,10,10,8,8
137566,49,26,20,16,13,10,9,9,8
562746,48,27,19,16,13,12,9,8,8
36183,50,29,19,15,12,11,9,8,7
312487,44,31,20,15,13,12,9,8,8
3692,49,29,19,16,13,10,9,8,7
11118,50,28,20,15,11,11,10,8,7
19143,47,27,20,15,14,12,9,8,8
68908,47,26,21,15,13,12,10,9,7
38880,46,30,22,15,12,11,9,8,7
11494,48,27,21,16,13,11,9,8,7
875098,52,26,19,14,13,10,9,9,8
53892,50,27,21,15,12,10,8,9,8
196637,48,27,21,15,14,10,9,8,8
61790,49,29,19,15,12,11,10,8,7
2593,46,30,20,15,12,11,10,8,8
678808,47,30,19,16,13,11,9,8,7
40040,46,29,21,16,14,10,8,8,8
620947,48,29,20,15,11,12,9,8,8
804330,51,27,21,14,13,11,9,8,6
850913,46,31,20,15,13,11,9,7,8
226822,47,27,22,14,13,12,9,8,8
864928,46,27,21,15,13,11,10,9,8
531888,46,29,22,15,13,11,9,8,7
218741,48,28,19,15,13,11,10,9,7
97786,47,29,19,17,12,12,8,9,7
756226,46,30,19,16,14,11,9,8,7
99785,49,30,19,16,13,10,9,7,7
442858,45,28,20,17,14,11,10,8,7
476444,51,29,18,15,14,10,9,7,7
58796,46,30,22,14,12,11,8,9,8
